lake_name,age_CE,layer,detrended_thickness
Kuninkaisenlampi,1828,dark layer,-0.01599999999999996
Kuninkaisenlampi,1827,dark layer,0
Kuninkaisenlampi,1826,dark layer,0
Kuninkaisenlampi,1825,dark layer,-0.12
Kuninkaisenlampi,1824,dark layer,-0.10400000000000004
Kuninkaisenlampi,1823,dark layer,0.01599999999999996
Kuninkaisenlampi,1822,dark layer,-0.10400000000000004
Kuninkaisenlampi,1821,dark layer,-0.044000000000000095
Kuninkaisenlampi,1820,dark layer,0.15599999999999997
Kuninkaisenlampi,1819,dark layer,-0.044000000000000095
Kuninkaisenlampi,1818,dark layer,0.0759999999999999
Kuninkaisenlampi,1817,dark layer,0.07999999999999996
Kuninkaisenlampi,1816,dark layer,-0.12
Kuninkaisenlampi,1815,dark layer,0.16000000000000003
Kuninkaisenlampi,1814,dark layer,-0.16000000000000003
Kuninkaisenlampi,1813,dark layer,0.08000000000000007
Kuninkaisenlampi,1812,dark layer,0
Kuninkaisenlampi,1811,dark layer,-0.17999999999999994
Kuninkaisenlampi,1810,dark layer,-0.039999999999999925
Kuninkaisenlampi,1809,dark layer,0
Kuninkaisenlampi,1808,dark layer,-0.08000000000000002
Kuninkaisenlampi,1807,dark layer,0
Kuninkaisenlampi,1806,dark layer,-0.13999999999999996
Kuninkaisenlampi,1805,dark layer,0.2400000000000001
Kuninkaisenlampi,1804,dark layer,0.06000000000000005
Kuninkaisenlampi,1803,dark layer,0.04000000000000015
Kuninkaisenlampi,1802,dark layer,0.04000000000000015
Kuninkaisenlampi,1801,dark layer,-0.06
Kuninkaisenlampi,1800,dark layer,0.4000000000000001
Kuninkaisenlampi,1799,dark layer,0.2
Kuninkaisenlampi,1798,dark layer,-0.007999999999999952
Kuninkaisenlampi,1797,dark layer,0.11200000000000004
Kuninkaisenlampi,1796,dark layer,-0.007999999999999952
Kuninkaisenlampi,1795,dark layer,-0.2679999999999999
Kuninkaisenlampi,1794,dark layer,0
Kuninkaisenlampi,1793,dark layer,0
Kuninkaisenlampi,1792,dark layer,0
Kuninkaisenlampi,1791,dark layer,0
Kuninkaisenlampi,1790,dark layer,0
Kuninkaisenlampi,1789,dark layer,0
Kuninkaisenlampi,1788,dark layer,0
Kuninkaisenlampi,1787,dark layer,0
Kuninkaisenlampi,1786,dark layer,0
Kuninkaisenlampi,1785,dark layer,0
Kuninkaisenlampi,1784,dark layer,0.15200000000000008
Kuninkaisenlampi,1783,dark layer,0.37200000000000005
Kuninkaisenlampi,1782,dark layer,0.2720000000000001
Kuninkaisenlampi,1781,dark layer,-0.14000000000000007
Kuninkaisenlampi,1780,dark layer,0.14
Kuninkaisenlampi,1779,dark layer,-0.21999999999999986
Kuninkaisenlampi,1778,dark layer,0
Kuninkaisenlampi,1777,dark layer,-0.42
Kuninkaisenlampi,1776,dark layer,0.07999999999999996
Kuninkaisenlampi,1775,dark layer,0.21999999999999997
Kuninkaisenlampi,1774,dark layer,0
Kuninkaisenlampi,1773,dark layer,-0.039999999999999925
Kuninkaisenlampi,1772,dark layer,-0.16000000000000003
Kuninkaisenlampi,1771,dark layer,-5.551115123125783e-17
Kuninkaisenlampi,1770,dark layer,0.039999999999999925
Kuninkaisenlampi,1769,dark layer,-0.2
Kuninkaisenlampi,1768,dark layer,0.019999999999999907
Kuninkaisenlampi,1767,dark layer,0.16000000000000003
Kuninkaisenlampi,1766,dark layer,0.10000000000000009
Kuninkaisenlampi,1866,light layer,0.30000000000000004
Kuninkaisenlampi,1865,light layer,0.14
Kuninkaisenlampi,1864,light layer,0.07999999999999996
Kuninkaisenlampi,1863,light layer,-0.06
Kuninkaisenlampi,1862,light layer,-0.020000000000000018
Kuninkaisenlampi,1861,light layer,-0.14
Kuninkaisenlampi,1860,light layer,-0.06
Kuninkaisenlampi,1859,light layer,-0.03999999999999998
Kuninkaisenlampi,1858,light layer,-0.03999999999999998
Kuninkaisenlampi,1857,light layer,0
Kuninkaisenlampi,1856,light layer,0
Kuninkaisenlampi,1855,light layer,0.10000000000000003
Kuninkaisenlampi,1854,light layer,0.10000000000000003
Kuninkaisenlampi,1853,light layer,0.32
Kuninkaisenlampi,1852,light layer,-0.019999999999999962
Kuninkaisenlampi,1851,light layer,-0.11999999999999997
Kuninkaisenlampi,1850,light layer,0.10000000000000003
Kuninkaisenlampi,1849,light layer,-0.020000000000000018
Kuninkaisenlampi,1848,light layer,0.10000000000000003
Kuninkaisenlampi,1847,light layer,0.2
Kuninkaisenlampi,1846,light layer,-0.09999999999999998
Kuninkaisenlampi,1845,light layer,0.020000000000000018
Kuninkaisenlampi,1844,light layer,0.020000000000000018
Kuninkaisenlampi,1843,light layer,-0.019999999999999962
Kuninkaisenlampi,1842,light layer,-0.019999999999999962
Kuninkaisenlampi,1841,light layer,-0.15999999999999998
Kuninkaisenlampi,1840,light layer,0.020000000000000018
Kuninkaisenlampi,1839,light layer,-0.09999999999999998
Kuninkaisenlampi,1838,light layer,0
Kuninkaisenlampi,1837,light layer,0.12400000000000005
Kuninkaisenlampi,1836,light layer,-0.01599999999999996
Kuninkaisenlampi,1835,light layer,-0.035999999999999976
Kuninkaisenlampi,1834,light layer,-0.05599999999999994
Kuninkaisenlampi,1833,light layer,0.02400000000000002
Kuninkaisenlampi,1832,light layer,0.1640000000000001
Kuninkaisenlampi,1831,light layer,0.08400000000000002
Kuninkaisenlampi,1830,light layer,0.04400000000000004
Kuninkaisenlampi,1829,light layer,-0.020000000000000018
Kuninkaisenlampi,1828,light layer,0.01599999999999996
Kuninkaisenlampi,1827,light layer,0.01599999999999996
Kuninkaisenlampi,1826,light layer,0.01599999999999996
Kuninkaisenlampi,1825,light layer,0.03999999999999998
Kuninkaisenlampi,1824,light layer,-0.020000000000000018
Kuninkaisenlampi,1823,light layer,-0.06
Kuninkaisenlampi,1822,light layer,-0.03999999999999998
Kuninkaisenlampi,1821,light layer,0
Kuninkaisenlampi,1820,light layer,0
Kuninkaisenlampi,1819,light layer,-0.14
Kuninkaisenlampi,1818,light layer,-0.12
Kuninkaisenlampi,1817,light layer,-0.12
Kuninkaisenlampi,1816,light layer,-0.12
Kuninkaisenlampi,1815,light layer,0.06
Kuninkaisenlampi,1814,light layer,0.11999999999999994
Kuninkaisenlampi,1813,light layer,0.03999999999999998
Kuninkaisenlampi,1812,light layer,0
Kuninkaisenlampi,1811,light layer,0.07999999999999996
Kuninkaisenlampi,1810,light layer,0.26
Kuninkaisenlampi,1809,light layer,0.06
Kuninkaisenlampi,1808,light layer,0.020000000000000018
Kuninkaisenlampi,1807,light layer,-0.020000000000000018
Kuninkaisenlampi,1806,light layer,0.05999999999999994
Kuninkaisenlampi,1805,light layer,-0.020000000000000018
Kuninkaisenlampi,1804,light layer,-0.020000000000000018
Kuninkaisenlampi,1803,light layer,-0.020000000000000018
Kuninkaisenlampi,1802,light layer,-0.020000000000000018
Kuninkaisenlampi,1801,light layer,-0.020000000000000018
Kuninkaisenlampi,1800,light layer,-0.22000000000000003
Kuninkaisenlampi,1799,light layer,-0.020000000000000018
Kuninkaisenlampi,1798,light layer,0.03999999999999998
Kuninkaisenlampi,1797,light layer,0
Kuninkaisenlampi,1796,light layer,-0.132
Kuninkaisenlampi,1795,light layer,-0.03199999999999997
Kuninkaisenlampi,1794,light layer,0
Kuninkaisenlampi,1793,light layer,0
Kuninkaisenlampi,1792,light layer,0
Kuninkaisenlampi,1791,light layer,0
Kuninkaisenlampi,1790,light layer,0
Kuninkaisenlampi,1789,light layer,0
Kuninkaisenlampi,1788,light layer,0
Kuninkaisenlampi,1787,light layer,0
Kuninkaisenlampi,1786,light layer,0
Kuninkaisenlampi,1785,light layer,0
Kuninkaisenlampi,1784,light layer,0.04799999999999999
Kuninkaisenlampi,1783,light layer,0.008000000000000007
Kuninkaisenlampi,1782,light layer,-0.05199999999999999
Kuninkaisenlampi,1781,light layer,0.04799999999999999
Kuninkaisenlampi,1780,light layer,-0.05199999999999999
Kuninkaisenlampi,1779,light layer,0.648
Kuninkaisenlampi,1778,light layer,-0.03999999999999998
Kuninkaisenlampi,1777,light layer,-0.12000000000000002
Kuninkaisenlampi,1776,light layer,0.13999999999999996
Kuninkaisenlampi,1775,light layer,-0.10000000000000003
Kuninkaisenlampi,1774,light layer,0.11999999999999994
Kuninkaisenlampi,1773,light layer,-0.08000000000000002
Kuninkaisenlampi,1772,light layer,0
Kuninkaisenlampi,1771,light layer,-0.020000000000000018
Kuninkaisenlampi,1770,light layer,-0.08000000000000002
Kuninkaisenlampi,1769,light layer,-0.020000000000000018
Kuninkaisenlampi,1768,light layer,0.019999999999999962
Kuninkaisenlampi,1767,light layer,-0.019999999999999962
Kuninkaisenlampi,1766,light layer,-0.03999999999999998
Kusai,1866,dark layer,0.08459016393442653
Kusai,1865,dark layer,0.02114754098360916
Kusai,1864,dark layer,0.03172131147540769
Kusai,1863,dark layer,0.031721311475411074
Kusai,1862,dark layer,-0.17975409836065467
Kusai,1861,dark layer,-0.1480327868852453
Kusai,1860,dark layer,-0.10573770491803089
Kusai,1859,dark layer,-0.08459016393442623
Kusai,1858,dark layer,-0.20090163934426047
Kusai,1857,dark layer,-0.17975409836065726
Kusai,1856,dark layer,1.9561475409836078
Kusai,1855,dark layer,0.6027049180327868
Kusai,1854,dark layer,0.9727868852459095
Kusai,1853,dark layer,0.08459016393442964
Kusai,1852,dark layer,-0.07401639344262351
Kusai,1851,dark layer,-0.021147540983606883
Kusai,1850,dark layer,-0.06079918032786652
Kusai,1849,dark layer,-0.06608606557376961
Kusai,1848,dark layer,-0.06608606557376934
Kusai,1847,dark layer,-0.0132172131147541
Kusai,1846,dark layer,0.27756147540983633
Kusai,1845,dark layer,0.0793032786885241
Kusai,1844,dark layer,-0.060799180327868796
Kusai,1843,dark layer,-0.2722745901639351
Kusai,1842,dark layer,-0.14538934426229483
Kusai,1841,dark layer,-0.2511270491803273
Kusai,1840,dark layer,0.42295081967213055
Kusai,1839,dark layer,0.15067622950819753
Kusai,1838,dark layer,-0.14538934426229455
Kusai,1837,dark layer,-0.08459016393442592
Kusai,1836,dark layer,0.30663934426229633
Kusai,1835,dark layer,0.2960655737704918
Kusai,1834,dark layer,0.22204918032786747
Kusai,1833,dark layer,0.1480327868852419
Kusai,1832,dark layer,-0.03172131147541002
Kusai,1831,dark layer,-0.03172131147540991
Kusai,1830,dark layer,-1.1102230246251565e-15
Kusai,1829,dark layer,-0.19032786885245973
Kusai,1828,dark layer,0.17975409836065637
Kusai,1827,dark layer,0.13745901639344305
Kusai,1826,dark layer,0.5789139344262283
Kusai,1825,dark layer,-0.16918032786885084
Kusai,1824,dark layer,0.11631147540983644
Kusai,1823,dark layer,0
Kusai,1822,dark layer,1.977295081967211
Kusai,1821,dark layer,0.1691803278688525
Kusai,1820,dark layer,-0.2643442622950829
Kusai,1819,dark layer,0.021147540983607716
Kusai,1818,dark layer,-0.2643442622950806
Kusai,1817,dark layer,-0.09516393442622928
Kusai,1816,dark layer,-0.1797540983606552
Kusai,1815,dark layer,0.740163934426231
Kusai,1814,dark layer,-0.06344262295081993
Kusai,1813,dark layer,-0.14803278688524868
Kusai,1812,dark layer,0.232622950819673
Kusai,1811,dark layer,-0.1691803278688525
Kusai,1810,dark layer,0.11631147540983533
Kusai,1809,dark layer,-0.08459016393442592
Kusai,1808,dark layer,0.0845901639344282
Kusai,1807,dark layer,0.5075409836065563
Kusai,1806,dark layer,0.6661475409836067
Kusai,1805,dark layer,0.43352459016393696
Kusai,1804,dark layer,0.2220491803278719
Kusai,1803,dark layer,-0.052868852459016624
Kusai,1802,dark layer,-0.10573770491803203
Kusai,1801,dark layer,0.04229508196721443
Kusai,1800,dark layer,-0.0317213114754088
Kusai,1799,dark layer,-0.07401639344262434
Kusai,1798,dark layer,-0.06344262295082015
Kusai,1797,dark layer,-0.17975409836065637
Kusai,1796,dark layer,0.645
Kusai,1795,dark layer,-0.05286885245901768
Kusai,1794,dark layer,0.9093442622950809
Kusai,1793,dark layer,-0.17975409836065642
Kusai,1792,dark layer,-0.06344262295082098
Kusai,1791,dark layer,-0.16918032786885195
Kusai,1790,dark layer,0.274918032786884
Kusai,1789,dark layer,0.8881967213114762
Kusai,1788,dark layer,-0.17975409836065642
Kusai,1787,dark layer,-0.1903278688524605
Kusai,1786,dark layer,-0.1480327868852453
Kusai,1785,dark layer,0.07401639344262778
Kusai,1784,dark layer,0.23262295081967355
Kusai,1783,dark layer,-0.06344262295082048
Kusai,1782,dark layer,0.042295081967213766
Kusai,1781,dark layer,-0.2749180327868868
Kusai,1780,dark layer,0.1374590163934425
Kusai,1779,dark layer,0.08459016393442509
Kusai,1778,dark layer,0.37008196721311504
Kusai,1777,dark layer,-4.551914400963142e-15
Kusai,1776,dark layer,-0.15860655737704976
Kusai,1775,dark layer,-0.10573770491803236
Kusai,1774,dark layer,0.3806557377049137
Kusai,1773,dark layer,0.22204918032786503
Kusai,1772,dark layer,0
Kusai,1771,dark layer,-0.16918032786885234
Kusai,1770,dark layer,-0.30663934426229505
Kusai,1769,dark layer,-0.010573770491802748
Kusai,1768,dark layer,-0.21147540983606578
Kusai,1767,dark layer,0.16918032786885195
Kusai,1766,dark layer,-0.12688524590163863
Kusai,1866,light layer,0.3172131147540984
Kusai,1865,light layer,0
Kusai,1864,light layer,-0.3912295081967193
Kusai,1863,light layer,1.4486065573770497
Kusai,1862,light layer,0.39122950819672075
Kusai,1861,light layer,-0.6450000000000006
Kusai,1860,light layer,-0.41237704918032814
Kusai,1859,light layer,0.19032786885245856
Kusai,1858,light layer,-0.5815573770491794
Kusai,1857,light layer,-0.5709836065573772
Kusai,1856,light layer,-0.23262295081967
Kusai,1855,light layer,2.4213934426229518
Kusai,1854,light layer,3.1615573770491814
Kusai,1853,light layer,1.1869057377049181
Kusai,1852,light layer,1.6653688524590176
Kusai,1851,light layer,-0.6476434426229477
Kusai,1850,light layer,0.9119877049180345
Kusai,1849,light layer,0
Kusai,1848,light layer,-0.37008196721311604
Kusai,1847,light layer,-0.13217213114754212
Kusai,1846,light layer,0.5947745901639332
Kusai,1845,light layer,-0.15860655737704898
Kusai,1844,light layer,-0.43616803278688676
Kusai,1843,light layer,0
Kusai,1842,light layer,-0.1268852459016393
Kusai,1841,light layer,2.8681352459016383
Kusai,1840,light layer,3.8356352459016394
Kusai,1839,light layer,-0.6053483606557369
Kusai,1838,light layer,0
Kusai,1837,light layer,-0.04229508196721521
Kusai,1836,light layer,-0.6344262295081988
Kusai,1835,light layer,0.3383606557377048
Kusai,1834,light layer,0
Kusai,1833,light layer,-0.19032786885245634
Kusai,1832,light layer,0.2854918032786864
Kusai,1831,light layer,0.3172131147540993
Kusai,1830,light layer,0.2643442622950829
Kusai,1829,light layer,0
Kusai,1828,light layer,-0.8670491803278699
Kusai,1827,light layer,-0.4229508196721339
Kusai,1826,light layer,2.5799999999999987
Kusai,1825,light layer,-0.20090163934426197
Kusai,1824,light layer,0.9727868852458994
Kusai,1823,light layer,0.729590163934426
Kusai,1822,light layer,-0.2854918032786875
Kusai,1821,light layer,0
Kusai,1820,light layer,-0.29606557377049225
Kusai,1819,light layer,0.9939344262295093
Kusai,1818,light layer,-0.25377049180328015
Kusai,1817,light layer,-0.1480327868852469
Kusai,1816,light layer,0.47581967213114584
Kusai,1815,light layer,0.3277868852459016
Kusai,1814,light layer,0
Kusai,1813,light layer,-1.3111475409836073
Kusai,1812,light layer,0.10573770491803147
Kusai,1811,light layer,0.30663934426229345
Kusai,1810,light layer,1.1313934426229508
Kusai,1809,light layer,-0.3912295081967212
Kusai,1808,light layer,-0.08459016393442509
Kusai,1807,light layer,-0.5392622950819668
Kusai,1806,light layer,0.4335245901639353
Kusai,1805,light layer,-0.23262295081967244
Kusai,1804,light layer,-0.5392622950819663
Kusai,1803,light layer,0
Kusai,1802,light layer,0
Kusai,1801,light layer,0.6661475409836064
Kusai,1800,light layer,0
Kusai,1799,light layer,-0.7824590163934422
Kusai,1798,light layer,0.21147540983606516
Kusai,1797,light layer,0.08459016393442598
Kusai,1796,light layer,0.08459016393442731
Kusai,1795,light layer,0.570983606557379
Kusai,1794,light layer,-0.919918032786885
Kusai,1793,light layer,0.6767213114754096
Kusai,1792,light layer,-0.9304918032786884
Kusai,1791,light layer,-0.8036065573770499
Kusai,1790,light layer,-0.8987704918032775
Kusai,1789,light layer,0.06344262295082004
Kusai,1788,light layer,0.6872950819672128
Kusai,1787,light layer,-1.057377049180327
Kusai,1786,light layer,0
Kusai,1785,light layer,0.43352459016393263
Kusai,1784,light layer,1.057377049180327
Kusai,1783,light layer,0
Kusai,1782,light layer,-0.3066393442622948
Kusai,1781,light layer,-1.1419672131147538
Kusai,1780,light layer,-0.031721311475410685
Kusai,1779,light layer,0.4335245901639344
Kusai,1778,light layer,0
Kusai,1777,light layer,0.25377049180327926
Kusai,1776,light layer,-0.08459016393442442
Kusai,1775,light layer,0.03172131147541002
Kusai,1774,light layer,0.49696721311475445
Kusai,1773,light layer,1.2054098360655725
Kusai,1772,light layer,0
Kusai,1771,light layer,-0.5498360655737705
Kusai,1770,light layer,-0.1057377049180327
Kusai,1769,light layer,0
Kusai,1768,light layer,-0.2960655737704918
Kusai,1767,light layer,-0.16918032786885195
Kusai,1766,light layer,-0.2643442622950819
Lake C2,1866,varve,2.4781000000000004
Lake C2,1865,varve,-0.21760000000000007
Lake C2,1864,varve,0
Lake C2,1863,varve,-0.25810000000000005
Lake C2,1862,varve,0.16959999999999997
Lake C2,1861,varve,0.03289999999999993
Lake C2,1860,varve,-0.25880000000000003
Lake C2,1859,varve,-0.19030000000000002
Lake C2,1858,varve,-0.28150000000000003
Lake C2,1857,varve,1.0302
Lake C2,1856,varve,-0.14680000000000004
Lake C2,1855,varve,0.053200000000000025
Lake C2,1854,varve,0.26339999999999997
Lake C2,1853,varve,0.04820000000000002
Lake C2,1852,varve,0.08889999999999998
Lake C2,1851,varve,0.2839999999999999
Lake C2,1850,varve,-0.16950000000000004
Lake C2,1849,varve,0.29889999999999994
Lake C2,1848,varve,-0.2485
Lake C2,1847,varve,-0.38300000000000006
Lake C2,1846,varve,-0.30460000000000004
Lake C2,1845,varve,-0.4384
Lake C2,1844,varve,-0.04239999999999999
Lake C2,1843,varve,-0.14959999999999996
Lake C2,1842,varve,0.9028
Lake C2,1841,varve,0.5960000000000001
Lake C2,1840,varve,0.0917
Lake C2,1839,varve,0.14
Lake C2,1838,varve,-0.28150000000000003
Lake C2,1837,varve,0.2619
Lake C2,1836,varve,0.09450000000000003
Lake C2,1835,varve,0.42690000000000006
Lake C2,1834,varve,0.35840000000000005
Lake C2,1833,varve,1.805
Lake C2,1832,varve,-0.30989999999999995
Lake C2,1831,varve,-0.10169999999999996
Lake C2,1830,varve,-0.15239999999999998
Lake C2,1829,varve,-2.9999999999996696e-4
Lake C2,1828,varve,-1.9999999999997797e-4
Lake C2,1827,varve,0.5572999999999999
Lake C2,1826,varve,-0.20310000000000006
Lake C2,1825,varve,0.30389999999999995
Lake C2,1824,varve,-0.20310000000000006
Lake C2,1823,varve,0
Lake C2,1822,varve,-0.30419999999999997
Lake C2,1821,varve,-0.10129999999999995
Lake C2,1820,varve,0.761
Lake C2,1819,varve,0
Lake C2,1818,varve,0.1521
Lake C2,1817,varve,0
Lake C2,1816,varve,0
Lake C2,1815,varve,0.8628
Lake C2,1814,varve,0.5584
Lake C2,1813,varve,-0.2535
Lake C2,1812,varve,0.7105000000000001
Lake C2,1811,varve,-0.35490000000000005
Lake C2,1810,varve,-0.35480000000000006
Lake C2,1809,varve,-0.10100000000000009
Lake C2,1808,varve,0.2533000000000001
Lake C2,1807,varve,0.25339999999999996
Lake C2,1806,varve,-0.4067
Lake C2,1805,varve,-0.6095999999999999
Lake C2,1804,varve,0.05059999999999998
Lake C2,1803,varve,0.35529999999999995
Lake C2,1802,varve,0.05069999999999997
Lake C2,1801,varve,0.05070000000000008
Lake C2,1800,varve,-0.20329999999999993
Lake C2,1799,varve,-0.05070000000000008
Lake C2,1798,varve,0.1018
Lake C2,1797,varve,1.3215000000000001
Lake C2,1796,varve,-0.20379999999999998
Lake C2,1795,varve,1.2195
Lake C2,1794,varve,-0.05049999999999999
Lake C2,1793,varve,-0.25450000000000006
Lake C2,1792,varve,0.20350000000000001
Lake C2,1791,varve,-0.15259999999999996
Lake C2,1790,varve,0
Lake C2,1789,varve,2.1869
Lake C2,1788,varve,0.051000000000000045
Lake C2,1787,varve,-0.20370000000000005
Lake C2,1786,varve,-0.10189999999999999
Lake C2,1785,varve,-0.1523
Lake C2,1784,varve,0.8653
Lake C2,1783,varve,-4.999999999999449e-4
Lake C2,1782,varve,-4.999999999999449e-4
Lake C2,1781,varve,-0.10219999999999996
Lake C2,1780,varve,0.05149999999999999
Lake C2,1779,varve,-0.20389999999999997
Lake C2,1778,varve,0.30569999999999997
Lake C2,1777,varve,-0.10150000000000003
Lake C2,1776,varve,4.7351
Lake C2,1775,varve,0.2036
Lake C2,1774,varve,0.05130000000000001
Lake C2,1773,varve,0
Lake C2,1772,varve,-0.20319999999999994
Lake C2,1771,varve,1.1711
Lake C2,1770,varve,0.1523000000000001
Lake C2,1769,varve,-0.25429999999999997
Lake C2,1768,varve,-0.3052
Lake C2,1767,varve,-0.2542
Lake C2,1766,varve,0.8155999999999999
Lake DV09,1866,varve,0.012999999999999956
Lake DV09,1865,varve,0.061
Lake DV09,1864,varve,0.22299999999999998
Lake DV09,1863,varve,-0.02100000000000002
Lake DV09,1862,varve,-0.006000000000000005
Lake DV09,1861,varve,0.013999999999999957
Lake DV09,1860,varve,0.07199999999999995
Lake DV09,1859,varve,-0.010000000000000009
Lake DV09,1858,varve,5.462
Lake DV09,1857,varve,-0.11800000000000005
Lake DV09,1856,varve,-0.08700000000000002
Lake DV09,1855,varve,-0.013999999999999957
Lake DV09,1854,varve,-0.09399999999999997
Lake DV09,1853,varve,0
Lake DV09,1852,varve,0.273
Lake DV09,1851,varve,0.14899999999999997
Lake DV09,1850,varve,0.14499999999999996
Lake DV09,1849,varve,1.1239999999999999
Lake DV09,1848,varve,0
Lake DV09,1847,varve,-0.10100000000000003
Lake DV09,1846,varve,-0.25399999999999995
Lake DV09,1845,varve,0.58
Lake DV09,1844,varve,-0.09400000000000003
Lake DV09,1843,varve,0.253
Lake DV09,1842,varve,0.08499999999999996
Lake DV09,1841,varve,-0.11300000000000004
Lake DV09,1840,varve,-0.061
Lake DV09,1839,varve,0.17099999999999993
Lake DV09,1838,varve,0
Lake DV09,1837,varve,-0.0010000000000000009
Lake DV09,1836,varve,0.6509999999999999
Lake DV09,1835,varve,-0.29800000000000004
Lake DV09,1834,varve,-0.23300000000000004
Lake DV09,1833,varve,-0.10300000000000004
Lake DV09,1832,varve,0.1100000000000001
Lake DV09,1831,varve,0.31799999999999995
Lake DV09,1830,varve,0.22100000000000009
Lake DV09,1829,varve,-0.21999999999999997
Lake DV09,1828,varve,0.327
Lake DV09,1827,varve,-0.062
Lake DV09,1826,varve,0.13399999999999995
Lake DV09,1825,varve,0.7910000000000001
Lake DV09,1824,varve,0.010000000000000009
Lake DV09,1823,varve,0.27899999999999997
Lake DV09,1822,varve,-0.02799999999999997
Lake DV09,1821,varve,-0.256
Lake DV09,1820,varve,-0.189
Lake DV09,1819,varve,-0.010000000000000009
Lake DV09,1818,varve,-0.10099999999999998
Lake DV09,1817,varve,-0.14200000000000002
Lake DV09,1816,varve,-0.039000000000000035
Lake DV09,1815,varve,0
Lake DV09,1814,varve,0.16100000000000003
Lake DV09,1813,varve,1.712
Lake DV09,1812,varve,0.19899999999999995
Lake DV09,1811,varve,0.569
Lake DV09,1810,varve,0.31599999999999995
Lake DV09,1809,varve,0.03699999999999992
Lake DV09,1808,varve,-0.19499999999999995
Lake DV09,1807,varve,0.05800000000000005
Lake DV09,1806,varve,-0.0030000000000000027
Lake DV09,1805,varve,-0.33499999999999996
Lake DV09,1804,varve,-0.429
Lake DV09,1803,varve,-0.37699999999999995
Lake DV09,1802,varve,-0.411
Lake DV09,1801,varve,4.752
Lake DV09,1800,varve,1.5579999999999998
Lake DV09,1799,varve,0
Lake DV09,1798,varve,2.09
Lake DV09,1797,varve,2.0909999999999997
Lake DV09,1796,varve,0.21800000000000008
Lake DV09,1795,varve,-0.26299999999999996
Lake DV09,1794,varve,-0.276
Lake DV09,1793,varve,0.19100000000000006
Lake DV09,1792,varve,-0.22299999999999998
Lake DV09,1791,varve,-0.23699999999999993
Lake DV09,1790,varve,10.888
Lake DV09,1789,varve,-0.08399999999999996
Lake DV09,1788,varve,0.14699999999999996
Lake DV09,1787,varve,1.7520000000000002
Lake DV09,1786,varve,-0.197
Lake DV09,1785,varve,0.01699999999999996
Lake DV09,1784,varve,0.01599999999999996
Lake DV09,1783,varve,-0.07900000000000001
Lake DV09,1782,varve,-0.11299999999999996
Lake DV09,1781,varve,-0.07
Lake DV09,1780,varve,0
Lake DV09,1779,varve,0.243
Lake DV09,1778,varve,0.18100000000000005
Lake DV09,1777,varve,-0.02699999999999997
Lake DV09,1776,varve,0
Lake DV09,1775,varve,-0.13299999999999998
Lake DV09,1774,varve,0.356
Lake DV09,1773,varve,2.075
Lake DV09,1772,varve,0
Lake DV09,1771,varve,-0.04299999999999998
Lake DV09,1770,varve,-0.012999999999999956
Lake DV09,1769,varve,0.10300000000000004
Lake DV09,1768,varve,-0.08299999999999996
Lake DV09,1767,varve,0.242
Lake DV09,1766,varve,1.342
Lehmilampi,1866,varve,0.030000000000000027
Lehmilampi,1865,varve,-0.19999999999999996
Lehmilampi,1864,varve,0.38
Lehmilampi,1863,varve,0.09999999999999998
Lehmilampi,1862,varve,0.13
Lehmilampi,1861,varve,-0.030000000000000027
Lehmilampi,1860,varve,-0.050000000000000044
Lehmilampi,1859,varve,0.19999999999999996
Lehmilampi,1858,varve,-0.1299999999999999
Lehmilampi,1857,varve,-0.050000000000000044
Lehmilampi,1856,varve,-0.17999999999999994
Lehmilampi,1855,varve,0.25
Lehmilampi,1854,varve,0.3600000000000001
Lehmilampi,1853,varve,-0.07999999999999996
Lehmilampi,1852,varve,0.2799999999999999
Lehmilampi,1851,varve,0.04999999999999993
Lehmilampi,1850,varve,0.32999999999999996
Lehmilampi,1849,varve,0.18000000000000005
Lehmilampi,1848,varve,-0.020000000000000018
Lehmilampi,1847,varve,-0.07999999999999996
Lehmilampi,1846,varve,-0.12
Lehmilampi,1845,varve,-0.27
Lehmilampi,1844,varve,-0.1499999999999999
Lehmilampi,1843,varve,-0.27
Lehmilampi,1842,varve,0.07999999999999996
Lehmilampi,1841,varve,0.020000000000000018
Lehmilampi,1840,varve,0.2799999999999999
Lehmilampi,1839,varve,0.029999999999999916
Lehmilampi,1838,varve,-0.07000000000000006
Lehmilampi,1837,varve,0.16000000000000003
Lehmilampi,1836,varve,0.10999999999999999
Lehmilampi,1835,varve,-0.020000000000000018
Lehmilampi,1834,varve,0.10999999999999999
Lehmilampi,1833,varve,-0.15000000000000002
Lehmilampi,1832,varve,0.050000000000000044
Lehmilampi,1831,varve,0.22999999999999998
Lehmilampi,1830,varve,-0.020000000000000018
Lehmilampi,1829,varve,-0.20000000000000007
Lehmilampi,1828,varve,0.020000000000000018
Lehmilampi,1827,varve,0
Lehmilampi,1826,varve,-0.46
Lehmilampi,1825,varve,0.07999999999999996
Lehmilampi,1824,varve,0.13
Lehmilampi,1823,varve,0.15000000000000002
Lehmilampi,1822,varve,0.09999999999999998
Lehmilampi,1821,varve,-0.09999999999999998
Lehmilampi,1820,varve,-0.10000000000000009
Lehmilampi,1819,varve,0
Lehmilampi,1818,varve,-0.09999999999999998
Lehmilampi,1817,varve,-0.15000000000000002
Lehmilampi,1816,varve,0.22999999999999998
Lehmilampi,1815,varve,-0.030000000000000027
Lehmilampi,1814,varve,-0.12
